season,daynum,wteamname,wseed,wseed_orig,wteamid,wscore,lteamname,lseed,lseed_org,lteamid,lscore,wloc,numot,point_spread,total_games,round,round_order
2008,139,Louisville,3,W03,1257,78,Oklahoma,6,W06,1328,48,N,0,30,64,Round of 32,Round of 32
2008,139,Texas,2,Y02,1400,75,Miami FL,7,Y07,1274,72,N,0,3,64,Round of 32,Round of 32
2008,139,Villanova,12,X12,1437,84,Siena,13,X13,1373,72,N,0,12,64,Round of 32,Round of 32
2008,139,Davidson,10,X10,1172,74,Georgetown,2,X02,1207,70,N,0,4,64,Round of 32,Round of 32
2008,139,WKU,12,Z12,1443,72,San Diego,13,Z13,1360,63,N,0,9,64,Round of 32,Round of 32
2008,143,Xavier,3,Z03,1462,79,West Virginia,7,Z07,1452,75,N,1,4,64,Sweet 16,Sweet 16
2008,143,Louisville,3,W03,1257,79,Tennessee,2,W02,1397,60,N,0,19,64,Sweet 16,Sweet 16
2008,143,North Carolina,1,W01,1314,68,Washington St,4,W04,1450,47,N,0,21,64,Sweet 16,Sweet 16
2008,143,UCLA,1,Z01,1417,88,WKU,12,Z12,1443,78,N,0,10,64,Sweet 16,Sweet 16
2008,144,Memphis,1,Y01,1272,92,Michigan St,5,Y05,1277,74,N,0,18,64,Sweet 16,Sweet 16
2008,144,Texas,2,Y02,1400,82,Stanford,3,Y03,1390,62,N,0,20,64,Sweet 16,Sweet 16
2008,144,Kansas,1,X01,1242,72,Villanova,12,X12,1437,57,N,0,15,64,Sweet 16,Sweet 16
2008,144,Davidson,10,X10,1172,73,Wisconsin,3,X03,1458,56,N,0,17,64,Sweet 16,Sweet 16
2008,145,UCLA,1,Z01,1417,76,Xavier,3,Z03,1462,57,N,0,19,64,Elite Eight,Elite Eight
2008,145,North Carolina,1,W01,1314,83,Louisville,3,W03,1257,73,N,0,10,64,Elite Eight,Elite Eight
2008,146,Memphis,1,Y01,1272,85,Texas,2,Y02,1400,67,N,0,18,64,Elite Eight,Elite Eight
2008,146,Kansas,1,X01,1242,59,Davidson,10,X10,1172,57,N,0,2,64,Elite Eight,Elite Eight
2008,152,Kansas,1,X01,1242,84,North Carolina,1,W01,1314,66,N,0,18,64,Final Four,Final Four
2008,152,Memphis,1,Y01,1272,78,UCLA,1,Z01,1417,63,N,0,15,64,Final Four,Final Four
2008,154,Kansas,1,X01,1242,75,Memphis,1,Y01,1272,68,N,1,7,64,Championship,Championship
2009,134,Morehead St,16,Y16b,1287,58,Alabama St,16,Y16a,1106,43,N,0,15,64,Opening Round,First Four
2009,136,Purdue,5,Z05,1345,61,Northern Iowa,12,Z12,1320,56,N,0,5,64,Round of 64,Round of 64
2009,136,Michigan,10,X10,1276,62,Clemson,7,X07,1155,59,N,0,3,64,Round of 64,Round of 64
2009,136,WKU,12,X12,1443,76,Illinois,5,X05,1228,72,N,0,4,64,Round of 64,Round of 64
2009,136,Duke,2,W02,1181,86,Binghamton,15,W15,1127,62,N,0,24,64,Round of 64,Round of 64
2009,136,UCLA,6,W06,1417,65,VCU,11,W11,1433,64,N,0,1,64,Round of 64,Round of 64
2009,136,Oklahoma,2,X02,1328,82,Morgan St,15,X15,1288,54,N,0,28,64,Round of 64,Round of 64
2009,136,Memphis,2,Z02,1272,81,CS Northridge,15,Z15,1169,70,N,0,11,64,Round of 64,Round of 64
2009,136,LSU,8,X08,1261,75,Butler,9,X09,1139,71,N,0,4,64,Round of 64,Round of 64
2009,136,Texas,7,W07,1400,76,Minnesota,10,W10,1278,62,N,0,14,64,Round of 64,Round of 64
2009,136,Texas A&M,9,Z09,1401,79,BYU,8,Z08,1140,66,N,0,13,64,Round of 64,Round of 64
2009,136,Gonzaga,4,X04,1211,77,Akron,13,X13,1103,64,N,0,13,64,Round of 64,Round of 64
2009,136,Villanova,3,W03,1437,80,American Univ,14,W14,1110,67,N,0,13,64,Round of 64,Round of 64
2009,136,Washington,4,Z04,1449,71,Mississippi St,13,Z13,1280,58,N,0,13,64,Round of 64,Round of 64
2009,136,North Carolina,1,X01,1314,101,Radford,16,X16,1347,58,N,0,43,64,Round of 64,Round of 64
2009,136,Connecticut,1,Z01,1163,103,Chattanooga,16,Z16,1151,47,N,0,56,64,Round of 64,Round of 64
2009,136,Maryland,10,Z10,1268,84,California,7,Z07,1143,71,N,0,13,64,Round of 64,Round of 64
2009,137,Marquette,6,Z06,1266,58,Utah St,11,Z11,1429,57,N,0,1,64,Round of 64,Round of 64
2009,137,Louisville,1,Y01,1257,74,Morehead St,16,Y16b,1287,54,N,0,20,64,Round of 64,Round of 64
2009,137,Dayton,11,Y11,1173,68,West Virginia,6,Y06,1452,60,N,0,8,64,Round of 64,Round of 64
2009,137,Wisconsin,12,W12,1458,61,Florida St,5,W05,1199,59,N,1,2,64,Round of 64,Round of 64
2009,137,Kansas,3,Y03,1242,84,N Dakota St,14,Y14,1295,74,N,0,10,64,Round of 64,Round of 64
2009,137,Xavier,4,W04,1462,77,Portland St,13,W13,1340,59,N,0,18,64,Round of 64,Round of 64
2009,137,Syracuse,3,X03,1393,59,SF Austin,14,X14,1372,44,N,0,15,64,Round of 64,Round of 64
2009,137,Missouri,3,Z03,1281,78,Cornell,14,Z14,1165,59,N,0,19,64,Round of 64,Round of 64
2009,137,Michigan St,2,Y02,1277,77,Robert Morris,15,Y15,1352,62,N,0,15,64,Round of 64,Round of 64
2009,137,Oklahoma St,8,W08,1329,77,Tennessee,9,W09,1397,75,N,0,2,64,Round of 64,Round of 64
2009,137,Pittsburgh,1,W01,1338,72,ETSU,16,W16,1190,62,N,0,10,64,Round of 64,Round of 64
2009,137,Cleveland St,13,Y13,1156,84,Wake Forest,4,Y04,1448,69,N,0,15,64,Round of 64,Round of 64
2009,137,Siena,9,Y09,1373,74,Ohio St,8,Y08,1326,72,N,2,2,64,Round of 64,Round of 64
2009,137,Arizona,12,Y12,1112,84,Utah,5,Y05,1428,71,N,0,13,64,Round of 64,Round of 64
2009,137,USC,10,Y10,1425,72,Boston College,7,Y07,1130,55,N,0,17,64,Round of 64,Round of 64
2009,137,Arizona St,6,X06,1113,66,Temple,11,X11,1396,57,N,0,9,64,Round of 64,Round of 64
2009,138,Connecticut,1,Z01,1163,92,Texas A&M,9,Z09,1401,66,N,0,26,64,Round of 32,Round of 32
2009,138,Villanova,3,W03,1437,89,UCLA,6,W06,1417,69,N,0,20,64,Round of 32,Round of 32
2009,138,Duke,2,W02,1181,74,Texas,7,W07,1400,69,N,0,5,64,Round of 32,Round of 32
2009,138,North Carolina,1,X01,1314,84,LSU,8,X08,1261,70,N,0,14,64,Round of 32,Round of 32
2009,138,Purdue,5,Z05,1345,76,Washington,4,Z04,1449,74,N,0,2,64,Round of 32,Round of 32
2009,138,Oklahoma,2,X02,1328,73,Michigan,10,X10,1276,63,N,0,10,64,Round of 32,Round of 32
2009,138,Memphis,2,Z02,1272,89,Maryland,10,Z10,1268,70,N,0,19,64,Round of 32,Round of 32
2009,138,Gonzaga,4,X04,1211,83,WKU,12,X12,1443,81,N,0,2,64,Round of 32,Round of 32
2009,139,Kansas,3,Y03,1242,60,Dayton,11,Y11,1173,43,N,0,17,64,Round of 32,Round of 32
2009,139,Missouri,3,Z03,1281,83,Marquette,6,Z06,1266,79,N,0,4,64,Round of 32,Round of 32
2009,139,Pittsburgh,1,W01,1338,84,Oklahoma St,8,W08,1329,76,N,0,8,64,Round of 32,Round of 32
2009,139,Arizona,12,Y12,1112,71,Cleveland St,13,Y13,1156,57,N,0,14,64,Round of 32,Round of 32
2009,139,Michigan St,2,Y02,1277,74,USC,10,Y10,1425,69,N,0,5,64,Round of 32,Round of 32
2009,139,Xavier,4,W04,1462,60,Wisconsin,12,W12,1458,49,N,0,11,64,Round of 32,Round of 32
2009,139,Louisville,1,Y01,1257,79,Siena,9,Y09,1373,72,N,0,7,64,Round of 32,Round of 32
2009,139,Syracuse,3,X03,1393,78,Arizona St,6,X06,1113,67,N,0,11,64,Round of 32,Round of 32
2009,143,Missouri,3,Z03,1281,102,Memphis,2,Z02,1272,91,N,0,11,64,Sweet 16,Sweet 16
2009,143,Villanova,3,W03,1437,77,Duke,2,W02,1181,54,N,0,23,64,Sweet 16,Sweet 16
2009,143,Connecticut,1,Z01,1163,72,Purdue,5,Z05,1345,60,N,0,12,64,Sweet 16,Sweet 16
2009,143,Pittsburgh,1,W01,1338,60,Xavier,4,W04,1462,55,N,0,5,64,Sweet 16,Sweet 16
2009,144,North Carolina,1,X01,1314,98,Gonzaga,4,X04,1211,77,N,0,21,64,Sweet 16,Sweet 16
2009,144,Louisville,1,Y01,1257,103,Arizona,12,Y12,1112,64,N,0,39,64,Sweet 16,Sweet 16
2009,144,Michigan St,2,Y02,1277,67,Kansas,3,Y03,1242,62,N,0,5,64,Sweet 16,Sweet 16
2009,144,Oklahoma,2,X02,1328,84,Syracuse,3,X03,1393,71,N,0,13,64,Sweet 16,Sweet 16
2009,145,Connecticut,1,Z01,1163,82,Missouri,3,Z03,1281,75,N,0,7,64,Elite Eight,Elite Eight
2009,145,Villanova,3,W03,1437,78,Pittsburgh,1,W01,1338,76,N,0,2,64,Elite Eight,Elite Eight
2009,146,North Carolina,1,X01,1314,72,Oklahoma,2,X02,1328,60,N,0,12,64,Elite Eight,Elite Eight
2009,146,Michigan St,2,Y02,1277,64,Louisville,1,Y01,1257,52,N,0,12,64,Elite Eight,Elite Eight
2009,152,Michigan St,2,Y02,1277,82,Connecticut,1,Z01,1163,73,N,0,9,64,Final Four,Final Four
2009,152,North Carolina,1,X01,1314,83,Villanova,3,W03,1437,69,N,0,14,64,Final Four,Final Four
2009,154,North Carolina,1,X01,1314,89,Michigan St,2,Y02,1277,72,N,0,17,64,Championship,Championship
2010,134,Ark Pine Bluff,16,X16a,1115,61,Winthrop,16,X16b,1457,44,N,0,17,64,Opening Round,First Four
2010,136,BYU,7,Z07,1140,99,Florida,10,Z10,1196,92,N,2,7,64,Round of 64,Round of 64
2010,136,Wake Forest,9,W09,1448,81,Texas,8,W08,1400,80,N,1,1,64,Round of 64,Round of 64
2010,136,Murray St,13,Z13,1293,66,Vanderbilt,4,Z04,1435,65,N,0,1,64,Round of 64,Round of 64
2010,136,Kansas St,2,Z02,1243,82,North Texas,15,Z15,1317,62,N,0,20,64,Round of 64,Round of 64
2010,136,Ohio,14,Y14,1325,97,Georgetown,3,Y03,1207,83,N,0,14,64,Round of 64,Round of 64
2010,136,New Mexico,3,W03,1307,62,Montana,14,W14,1285,57,N,0,5,64,Round of 64,Round of 64
2010,136,Kentucky,1,W01,1246,100,ETSU,16,W16,1190,71,N,0,29,64,Round of 64,Round of 64
2010,136,Kansas,1,Y01,1242,90,Lehigh,16,Y16,1250,74,N,0,16,64,Round of 64,Round of 64
2010,136,Tennessee,6,Y06,1397,62,San Diego St,11,Y11,1361,59,N,0,3,64,Round of 64,Round of 64
2010,136,Baylor,3,X03,1124,68,Sam Houston St,14,X14,1358,59,N,0,9,64,Round of 64,Round of 64
2010,136,Villanova,2,X02,1437,73,Robert Morris,15,X15,1352,70,N,1,3,64,Round of 64,Round of 64
2010,136,Old Dominion,11,X11,1330,51,Notre Dame,6,X06,1323,50,N,0,1,64,Round of 64,Round of 64
2010,136,St Mary's CA,10,X10,1388,80,Richmond,7,X07,1350,71,N,0,9,64,Round of 64,Round of 64
2010,136,Butler,5,Z05,1139,77,UTEP,12,Z12,1431,59,N,0,18,64,Round of 64,Round of 64
2010,136,Northern Iowa,9,Y09,1320,69,UNLV,8,Y08,1424,66,N,0,3,64,Round of 64,Round of 64
2010,136,Washington,11,W11,1449,80,Marquette,6,W06,1266,78,N,0,2,64,Round of 64,Round of 64
2010,137,Ohio St,2,Y02,1326,68,UC Santa Barbara,15,Y15,1364,51,N,0,17,64,Round of 64,Round of 64
2010,137,Wisconsin,4,W04,1458,53,Wofford,13,W13,1459,49,N,0,4,64,Round of 64,Round of 64
2010,137,Duke,1,X01,1181,73,Ark Pine Bluff,16,X16a,1115,44,N,0,29,64,Round of 64,Round of 64
2010,137,West Virginia,2,W02,1452,77,Morgan St,15,W15,1288,50,N,0,27,64,Round of 64,Round of 64
2010,137,California,8,X08,1143,77,Louisville,9,X09,1257,62,N,0,15,64,Round of 64,Round of 64
2010,137,Cornell,12,W12,1165,78,Temple,5,W05,1396,65,N,0,13,64,Round of 64,Round of 64
2010,137,Xavier,6,Z06,1462,65,Minnesota,11,Z11,1278,54,N,0,11,64,Round of 64,Round of 64
2010,137,Purdue,4,X04,1345,72,Siena,13,X13,1373,64,N,0,8,64,Round of 64,Round of 64
2010,137,Maryland,4,Y04,1268,89,Houston,13,Y13,1222,77,N,0,12,64,Round of 64,Round of 64
2010,137,Michigan St,5,Y05,1277,70,New Mexico St,12,Y12,1308,67,N,0,3,64,Round of 64,Round of 64
2010,137,Missouri,10,W10,1281,86,Clemson,7,W07,1155,78,N,0,8,64,Round of 64,Round of 64
2010,137,Pittsburgh,3,Z03,1338,89,Oakland,14,Z14,1324,66,N,0,23,64,Round of 64,Round of 64
2010,137,Syracuse,1,Z01,1393,79,Vermont,16,Z16,1436,56,N,0,23,64,Round of 64,Round of 64
2010,137,Gonzaga,8,Z08,1211,67,Florida St,9,Z09,1199,60,N,0,7,64,Round of 64,Round of 64
2010,137,Georgia Tech,10,Y10,1210,64,Oklahoma St,7,Y07,1329,59,N,0,5,64,Round of 64,Round of 64
2010,137,Texas A&M,5,X05,1401,69,Utah St,12,X12,1429,53,N,0,16,64,Round of 64,Round of 64
2010,138,Baylor,3,X03,1124,76,Old Dominion,11,X11,1330,68,N,0,8,64,Round of 32,Round of 32
2010,138,Tennessee,6,Y06,1397,83,Ohio,14,Y14,1325,68,N,0,15,64,Round of 32,Round of 32
2010,138,St Mary's CA,10,X10,1388,75,Villanova,2,X02,1437,68,N,0,7,64,Round of 32,Round of 32
2010,138,Washington,11,W11,1449,82,New Mexico,3,W03,1307,64,N,0,18,64,Round of 32,Round of 32
2010,138,Kansas St,2,Z02,1243,84,BYU,7,Z07,1140,72,N,0,12,64,Round of 32,Round of 32
2010,138,Butler,5,Z05,1139,54,Murray St,13,Z13,1293,52,N,0,2,64,Round of 32,Round of 32
2010,138,Kentucky,1,W01,1246,90,Wake Forest,9,W09,1448,60,N,0,30,64,Round of 32,Round of 32
2010,138,Northern Iowa,9,Y09,1320,69,Kansas,1,Y01,1242,67,N,0,2,64,Round of 32,Round of 32
2010,139,Syracuse,1,Z01,1393,87,Gonzaga,8,Z08,1211,65,N,0,22,64,Round of 32,Round of 32
2010,139,Cornell,12,W12,1165,87,Wisconsin,4,W04,1458,69,N,0,18,64,Round of 32,Round of 32
2010,139,West Virginia,2,W02,1452,68,Missouri,10,W10,1281,59,N,0,9,64,Round of 32,Round of 32
2010,139,Ohio St,2,Y02,1326,75,Georgia Tech,10,Y10,1210,66,N,0,9,64,Round of 32,Round of 32
2010,139,Xavier,6,Z06,1462,71,Pittsburgh,3,Z03,1338,68,N,0,3,64,Round of 32,Round of 32
2010,139,Duke,1,X01,1181,68,California,8,X08,1143,53,N,0,15,64,Round of 32,Round of 32
2010,139,Michigan St,5,Y05,1277,85,Maryland,4,Y04,1268,83,N,0,2,64,Round of 32,Round of 32
2010,139,Purdue,4,X04,1345,63,Texas A&M,5,X05,1401,61,N,1,2,64,Round of 32,Round of 32
2010,143,Kansas St,2,Z02,1243,101,Xavier,6,Z06,1462,96,N,2,5,64,Sweet 16,Sweet 16
2010,143,Butler,5,Z05,1139,63,Syracuse,1,Z01,1393,59,N,0,4,64,Sweet 16,Sweet 16
2010,143,West Virginia,2,W02,1452,69,Washington,11,W11,1449,56,N,0,13,64,Sweet 16,Sweet 16
2010,143,Kentucky,1,W01,1246,62,Cornell,12,W12,1165,45,N,0,17,64,Sweet 16,Sweet 16
2010,144,Michigan St,5,Y05,1277,59,Northern Iowa,9,Y09,1320,52,N,0,7,64,Sweet 16,Sweet 16
2010,144,Baylor,3,X03,1124,72,St Mary's CA,10,X10,1388,49,N,0,23,64,Sweet 16,Sweet 16
2010,144,Tennessee,6,Y06,1397,76,Ohio St,2,Y02,1326,73,N,0,3,64,Sweet 16,Sweet 16
2010,144,Duke,1,X01,1181,70,Purdue,4,X04,1345,57,N,0,13,64,Sweet 16,Sweet 16
2010,145,West Virginia,2,W02,1452,73,Kentucky,1,W01,1246,66,N,0,7,64,Elite Eight,Elite Eight
2010,145,Butler,5,Z05,1139,63,Kansas St,2,Z02,1243,56,N,0,7,64,Elite Eight,Elite Eight
2010,146,Duke,1,X01,1181,78,Baylor,3,X03,1124,71,N,0,7,64,Elite Eight,Elite Eight
2010,146,Michigan St,5,Y05,1277,70,Tennessee,6,Y06,1397,69,N,0,1,64,Elite Eight,Elite Eight
2010,152,Duke,1,X01,1181,78,West Virginia,2,W02,1452,57,N,0,21,64,Final Four,Final Four
2010,152,Butler,5,Z05,1139,52,Michigan St,5,Y05,1277,50,N,0,2,64,Final Four,Final Four
2010,154,Duke,1,X01,1181,61,Butler,5,Z05,1139,59,N,0,2,64,Championship,Championship
2011,134,UNC Asheville,16,Y16b,1421,81,Ark Little Rock,16,Y16a,1114,77,N,1,4,67,First Four,First Four
2011,134,Clemson,12,W12a,1155,70,UAB,12,W12b,1412,52,N,0,18,67,First Four,First Four
2011,135,VCU,11,Z11b,1433,59,USC,11,Z11a,1425,46,N,0,13,67,First Four,First Four
2011,135,UT San Antonio,16,W16b,1427,70,Alabama St,16,W16a,1106,61,N,0,9,67,First Four,First Four
2011,136,UCLA,7,Y07,1417,78,Michigan St,10,Y10,1277,76,N,0,2,67,Round of 64,Round of 64
2011,136,Kansas St,5,Y05,1243,73,Utah St,12,Y12,1429,68,N,0,5,67,Round of 64,Round of 64
2011,136,Cincinnati,6,X06,1153,78,Missouri,11,X11,1281,63,N,0,15,67,Round of 64,Round of 64
2011,136,Kentucky,4,W04,1246,59,Princeton,13,W13,1343,57,N,0,2,67,Round of 64,Round of 64
2011,136,Butler,8,Y08,1139,60,Old Dominion,9,Y09,1330,58,N,0,2,67,Round of 64,Round of 64
2011,136,Gonzaga,11,Y11,1211,86,St John's,6,Y06,1385,71,N,0,15,67,Round of 64,Round of 64
2011,136,Temple,7,X07,1396,66,Penn St,10,X10,1336,64,N,0,2,67,Round of 64,Round of 64
2011,136,West Virginia,5,W05,1452,84,Clemson,12,W12a,1155,76,N,0,8,67,Round of 64,Round of 64
2011,136,BYU,3,Y03,1140,74,Wofford,14,Y14,1459,66,N,0,8,67,Round of 64,Round of 64
2011,136,Connecticut,3,X03,1163,81,Bucknell,14,X14,1137,52,N,0,29,67,Round of 64,Round of 64
2011,136,Richmond,12,Z12,1350,69,Vanderbilt,5,Z05,1435,66,N,0,3,67,Round of 64,Round of 64
2011,136,Morehead St,13,Z13,1287,62,Louisville,4,Z04,1257,61,N,0,1,67,Round of 64,Round of 64
2011,136,Wisconsin,4,Y04,1458,72,Belmont,13,Y13,1125,58,N,0,14,67,Round of 64,Round of 64
2011,136,Florida,2,Y02,1196,79,UC Santa Barbara,15,Y15,1364,51,N,0,28,67,Round of 64,Round of 64
2011,136,San Diego St,2,X02,1361,68,N Colorado,15,X15,1294,50,N,0,18,67,Round of 64,Round of 64
2011,136,Pittsburgh,1,Y01,1338,74,UNC Asheville,16,Y16b,1421,51,N,0,23,67,Round of 64,Round of 64
2011,137,Purdue,3,Z03,1345,65,St Peter's,14,Z14,1389,43,N,0,22,67,Round of 64,Round of 64
2011,137,Florida St,10,Z10,1199,57,Texas A&M,7,Z07,1401,50,N,0,7,67,Round of 64,Round of 64
2011,137,Duke,1,X01,1181,87,Hampton,16,X16,1214,45,N,0,42,67,Round of 64,Round of 64
2011,137,George Mason,8,W08,1206,61,Villanova,9,W09,1437,57,N,0,4,67,Round of 64,Round of 64
2011,137,VCU,11,Z11b,1433,74,Georgetown,6,Z06,1207,56,N,0,18,67,Round of 64,Round of 64
2011,137,Michigan,8,X08,1276,75,Tennessee,9,X09,1397,45,N,0,30,67,Round of 64,Round of 64
2011,137,Ohio St,1,W01,1326,75,UT San Antonio,16,W16b,1427,46,N,0,29,67,Round of 64,Round of 64
2011,137,Notre Dame,2,Z02,1323,69,Akron,15,Z15,1103,56,N,0,13,67,Round of 64,Round of 64
2011,137,Arizona,5,X05,1112,77,Memphis,12,X12,1272,75,N,0,2,67,Round of 64,Round of 64
2011,137,Texas,4,X04,1400,85,Oakland,13,X13,1324,81,N,0,4,67,Round of 64,Round of 64
2011,137,Marquette,11,W11,1266,66,Xavier,6,W06,1462,55,N,0,11,67,Round of 64,Round of 64
2011,137,Washington,7,W07,1449,68,Georgia,10,W10,1208,65,N,0,3,67,Round of 64,Round of 64
2011,137,Illinois,9,Z09,1228,73,UNLV,8,Z08,1424,62,N,0,11,67,Round of 64,Round of 64
2011,137,North Carolina,2,W02,1314,102,LIU Brooklyn,15,W15,1254,87,N,0,15,67,Round of 64,Round of 64
2011,137,Syracuse,3,W03,1393,77,Indiana St,14,W14,1232,60,N,0,17,67,Round of 64,Round of 64
2011,137,Kansas,1,Z01,1242,72,Boston Univ,16,Z16,1131,53,N,0,19,67,Round of 64,Round of 64
2011,138,Connecticut,3,X03,1163,69,Cincinnati,6,X06,1153,58,N,0,11,67,Round of 32,Round of 32
2011,138,Florida,2,Y02,1196,73,UCLA,7,Y07,1417,65,N,0,8,67,Round of 32,Round of 32
2011,138,Richmond,12,Z12,1350,65,Morehead St,13,Z13,1287,48,N,0,17,67,Round of 32,Round of 32
2011,138,BYU,3,Y03,1140,89,Gonzaga,11,Y11,1211,67,N,0,22,67,Round of 32,Round of 32
2011,138,Kentucky,4,W04,1246,71,West Virginia,5,W05,1452,63,N,0,8,67,Round of 32,Round of 32
2011,138,Wisconsin,4,Y04,1458,70,Kansas St,5,Y05,1243,65,N,0,5,67,Round of 32,Round of 32
2011,138,San Diego St,2,X02,1361,71,Temple,7,X07,1396,64,N,2,7,67,Round of 32,Round of 32
2011,138,Butler,8,Y08,1139,71,Pittsburgh,1,Y01,1338,70,N,0,1,67,Round of 32,Round of 32
2011,139,Marquette,11,W11,1266,66,Syracuse,3,W03,1393,62,N,0,4,67,Round of 32,Round of 32
2011,139,Kansas,1,Z01,1242,73,Illinois,9,Z09,1228,59,N,0,14,67,Round of 32,Round of 32
2011,139,VCU,11,Z11b,1433,94,Purdue,3,Z03,1345,76,N,0,18,67,Round of 32,Round of 32
2011,139,Duke,1,X01,1181,73,Michigan,8,X08,1276,71,N,0,2,67,Round of 32,Round of 32
2011,139,Arizona,5,X05,1112,70,Texas,4,X04,1400,69,N,0,1,67,Round of 32,Round of 32
2011,139,Florida St,10,Z10,1199,71,Notre Dame,2,Z02,1323,57,N,0,14,67,Round of 32,Round of 32
2011,139,North Carolina,2,W02,1314,86,Washington,7,W07,1449,83,N,0,3,67,Round of 32,Round of 32
2011,139,Ohio St,1,W01,1326,98,George Mason,8,W08,1206,66,N,0,32,67,Round of 32,Round of 32
2011,143,Butler,8,Y08,1139,61,Wisconsin,4,Y04,1458,54,N,0,7,67,Sweet 16,Sweet 16
2011,143,Florida,2,Y02,1196,83,BYU,3,Y03,1140,74,N,1,9,67,Sweet 16,Sweet 16
2011,143,Connecticut,3,X03,1163,74,San Diego St,2,X02,1361,67,N,0,7,67,Sweet 16,Sweet 16
2011,143,Arizona,5,X05,1112,93,Duke,1,X01,1181,77,N,0,16,67,Sweet 16,Sweet 16
2011,144,VCU,11,Z11b,1433,72,Florida St,10,Z10,1199,71,N,1,1,67,Sweet 16,Sweet 16
2011,144,Kentucky,4,W04,1246,62,Ohio St,1,W01,1326,60,N,0,2,67,Sweet 16,Sweet 16
2011,144,Kansas,1,Z01,1242,77,Richmond,12,Z12,1350,57,N,0,20,67,Sweet 16,Sweet 16
2011,144,North Carolina,2,W02,1314,81,Marquette,11,W11,1266,63,N,0,18,67,Sweet 16,Sweet 16
2011,145,Butler,8,Y08,1139,74,Florida,2,Y02,1196,71,N,1,3,67,Elite Eight,Elite Eight
2011,145,Connecticut,3,X03,1163,65,Arizona,5,X05,1112,63,N,0,2,67,Elite Eight,Elite Eight
2011,146,Kentucky,4,W04,1246,76,North Carolina,2,W02,1314,69,N,0,7,67,Elite Eight,Elite Eight
2011,146,VCU,11,Z11b,1433,71,Kansas,1,Z01,1242,61,N,0,10,67,Elite Eight,Elite Eight
2011,152,Butler,8,Y08,1139,70,VCU,11,Z11b,1433,62,N,0,8,67,Final Four,Final Four
2011,152,Connecticut,3,X03,1163,56,Kentucky,4,W04,1246,55,N,0,1,67,Final Four,Final Four
2011,154,Connecticut,3,X03,1163,53,Butler,8,Y08,1139,41,N,0,12,67,Championship,Championship
2012,134,WKU,16,Y16b,1443,59,MS Valley St,16,Y16a,1290,58,N,0,1,67,First Four,First Four
2012,134,BYU,14,Z14a,1140,78,Iona,14,Z14b,1233,72,N,0,6,67,First Four,First Four
2012,135,South Florida,12,X12b,1378,65,California,12,X12a,1143,54,N,0,11,67,First Four,First Four
2012,135,Vermont,16,X16b,1436,71,Lamar,16,X16a,1249,59,N,0,12,67,First Four,First Four
2012,136,Gonzaga,7,W07,1211,77,West Virginia,10,W10,1452,54,N,0,23,67,Round of 64,Round of 64
2012,136,Iowa St,8,Y08,1235,77,Connecticut,9,Y09,1163,64,N,0,13,67,Round of 64,Round of 64
2012,136,VCU,12,Y12,1433,62,Wichita St,5,Y05,1455,59,N,0,3,67,Round of 64,Round of 64
2012,136,New Mexico,5,Z05,1307,75,Long Beach St,12,Z12,1253,68,N,0,7,67,Round of 64,Round of 64
2012,136,Vanderbilt,5,W05,1435,79,Harvard,12,W12,1217,70,N,0,9,67,Round of 64,Round of 64
2012,136,Colorado,11,Y11,1160,68,UNLV,6,Y06,1424,64,N,0,4,67,Round of 64,Round of 64
2012,136,Murray St,6,Z06,1293,58,Colorado St,11,Z11,1161,41,N,0,17,67,Round of 64,Round of 64
2012,136,Baylor,3,Y03,1124,68,S Dakota St,14,Y14,1355,60,N,0,8,67,Round of 64,Round of 64
2012,136,Ohio St,2,W02,1326,78,Loyola MD,15,W15,1259,59,N,0,19,67,Round of 64,Round of 64
2012,136,Marquette,3,Z03,1266,88,BYU,14,Z14a,1140,68,N,0,20,67,Round of 64,Round of 64
2012,136,Kentucky,1,Y01,1246,81,WKU,16,Y16b,1443,66,N,0,15,67,Round of 64,Round of 64
2012,136,Syracuse,1,W01,1393,72,UNC Asheville,16,W16,1421,65,N,0,7,67,Round of 64,Round of 64
2012,136,Kansas St,8,W08,1243,70,Southern Miss,9,W09,1379,64,N,0,6,67,Round of 64,Round of 64
2012,136,Wisconsin,4,W04,1458,73,Montana,13,W13,1285,49,N,0,24,67,Round of 64,Round of 64
2012,136,Louisville,4,Z04,1257,69,Davidson,13,Z13,1172,62,N,0,7,67,Round of 64,Round of 64
2012,136,Indiana,4,Y04,1231,79,New Mexico St,13,Y13,1308,66,N,0,13,67,Round of 64,Round of 64
2012,137,NC State,11,X11,1301,79,San Diego St,6,X06,1361,65,N,0,14,67,Round of 64,Round of 64
2012,137,Xavier,10,Y10,1462,67,Notre Dame,7,Y07,1323,63,N,0,4,67,Round of 64,Round of 64
2012,137,Ohio,13,X13,1325,65,Michigan,4,X04,1276,60,N,0,5,67,Round of 64,Round of 64
2012,137,Cincinnati,6,W06,1153,65,Texas,11,W11,1400,59,N,0,6,67,Round of 64,Round of 64
2012,137,Norfolk St,15,Z15,1313,86,Missouri,2,Z02,1281,84,N,0,2,67,Round of 64,Round of 64
2012,137,Creighton,8,X08,1166,58,Alabama,9,X09,1104,57,N,0,1,67,Round of 64,Round of 64
2012,137,Michigan St,1,Z01,1277,89,LIU Brooklyn,16,Z16,1254,67,N,0,22,67,Round of 64,Round of 64
